customer_ID,Platform,Content,TimeStamp,Sentiment Score,Intent
CUST2025RX,Instagram,Netflix & chill kind of evening 🎬,2025-03-06 16:53:08,0.73,Feedback
CUST2025RX,Facebook,Just binged the new season on Amazon Prime!,2025-01-25 08:37:16,-0.97,Complaint
CUST2025FS,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-10-28 10:03:41,-0.88,Feedback
CUST2025FS,Facebook,Canon EOS is perfect for portraits!,2025-02-21 23:03:54,-0.65,Complaint
CUST2025FS,Facebook,Canon EOS is perfect for portraits!,2025-03-20 14:36:23,0.04,General Sentiment
CUST2025VU,Twitter,Shopping spree at Louis Vuitton today 💼✨,2025-01-28 02:57:50,0.61,Purchase Intent
CUST2025VU,Instagram,Canon EOS is perfect for portraits!,2025-02-11 05:04:06,-0.36,Complaint
CUST2025OE,Facebook,Finally got the new iPhone! 📱,2024-11-24 03:08:26,-0.39,Purchase Intent
CUST2025OE,Facebook,Canon EOS is perfect for portraits!,2024-11-12 01:36:00,-0.64,Complaint
CUST2025OE,Facebook,Trader Joe's has the best snacks!,2024-10-14 23:16:43,0.28,Feedback
CUST2025OE,Twitter,Back on the grind at Planet Fitness 🏋️,2024-12-12 13:20:24,-0.69,Complaint
CUST2025OE,Facebook,Netflix & chill kind of evening 🎬,2025-03-10 00:30:39,0.58,General Sentiment
CUST2025AA,Facebook,Test shots with my new Sony Alpha 📸,2024-12-06 13:26:18,0.8,Feedback
CUST2025AA,Instagram,Test shots with my new Sony Alpha 📸,2025-01-12 00:44:57,-0.62,Complaint
CUST2025KI,Instagram,Netflix & chill kind of evening 🎬,2024-12-25 05:13:35,-0.08,General Sentiment
CUST2025KI,Facebook,Finally got the new iPhone! 📱,2025-03-05 08:52:26,-0.14,Purchase Intent
CUST2025KI,Twitter,Late night cravings? Uber Eats to the rescue 🍕,2025-02-17 00:08:02,-0.75,Feedback
CUST2025KI,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-02-03 03:00:35,0.75,Feedback
CUST2025QD,Twitter,Just binged the new season on Amazon Prime!,2024-11-11 07:11:36,-0.03,General Sentiment
CUST2025QD,Twitter,Trader Joe's has the best snacks!,2025-01-22 16:42:57,0.75,Feedback
CUST2025QD,Facebook,Weekly grocery haul from Walmart 🛒,2024-12-25 19:22:41,0.24,General Sentiment
CUST2025JP,Facebook,Loving my new Gucci outfit! #fashion #luxury,2025-02-22 10:55:23,0.21,Feedback
CUST2025JP,Instagram,GrubHub never disappoints 😋,2025-03-11 10:13:32,-0.76,Feedback
CUST2025JP,Instagram,Weekly grocery haul from Walmart 🛒,2024-10-30 17:18:57,-0.7,Complaint
CUST2025JP,Facebook,GrubHub never disappoints 😋,2025-02-10 00:35:49,0.82,Feedback
CUST2025DS,Twitter,Exploring some new commercial spaces for my next venture!,2024-11-21 03:36:30,0.07,General Sentiment
CUST2025DS,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-12-16 04:34:24,0.99,Feedback
CUST2025DS,Twitter,Back on the grind at Planet Fitness 🏋️,2025-01-13 11:25:47,-0.96,Complaint
CUST2025DS,Twitter,Can't wait for my business trip to London! 🛫,2024-11-11 08:39:23,-0.34,Purchase Intent
CUST2025FD,Instagram,Can't wait for my business trip to London! 🛫,2025-01-13 19:46:08,-0.91,Purchase Intent
CUST2025FD,Facebook,Retail leasing is the next big move 🏢,2024-10-14 16:28:29,-0.88,Complaint
CUST2025FD,Instagram,Netflix & chill kind of evening 🎬,2024-10-03 07:03:06,0.81,Feedback
CUST2025FD,Facebook,Test shots with my new Sony Alpha 📸,2025-01-05 05:42:20,0.36,General Sentiment
CUST2025UM,Facebook,Can't wait for my business trip to London! 🛫,2024-09-30 19:51:52,-0.9,Purchase Intent
CUST2025UM,Instagram,Just binged the new season on Amazon Prime!,2024-12-14 01:59:17,0.55,General Sentiment
CUST2025UM,Twitter,Finally got the new iPhone! 📱,2025-03-05 16:12:44,-0.96,Purchase Intent
CUST2025NU,Twitter,GrubHub never disappoints 😋,2024-12-30 02:53:42,-0.39,Feedback
CUST2025NU,Twitter,Back on the grind at Planet Fitness 🏋️,2024-10-02 15:21:56,0.84,Feedback
CUST2025QY,Instagram,Loving my new Gucci outfit! #fashion #luxury,2025-02-16 07:13:56,0.47,Feedback
CUST2025QY,Facebook,Canon EOS is perfect for portraits!,2024-10-26 04:00:09,-0.62,Complaint
CUST2025QY,Twitter,Equinox workouts hit different 💪,2025-01-26 22:15:36,-0.01,General Sentiment
CUST2025QY,Facebook,Canon EOS is perfect for portraits!,2024-11-21 22:40:40,0.58,General Sentiment
CUST2025QY,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-10-22 08:49:03,0.78,Feedback
CUST2025GJ,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-12-07 23:20:09,0.6,General Sentiment
CUST2025GJ,Twitter,Canon EOS is perfect for portraits!,2025-03-22 04:06:24,-0.19,General Sentiment
CUST2025UU,Instagram,MacBook setup day! Love it 😍,2025-01-21 04:45:54,0.98,Purchase Intent
CUST2025UU,Instagram,Trader Joe's has the best snacks!,2025-01-09 15:21:01,0.18,Feedback
CUST2025UU,Facebook,Weekly grocery haul from Walmart 🛒,2024-10-01 13:14:17,-0.48,Complaint
CUST2025ZQ,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-11-17 04:15:27,0.44,General Sentiment
CUST2025CE,Instagram,Can't wait for my business trip to London! 🛫,2024-11-20 20:13:35,0.99,Purchase Intent
CUST2025CE,Facebook,GrubHub never disappoints 😋,2025-01-21 23:57:13,0.55,Feedback
CUST2025CE,Facebook,Trader Joe's has the best snacks!,2024-10-11 03:32:30,0.53,Feedback
CUST2025EE,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-11-04 06:56:15,-0.67,Purchase Intent
CUST2025EE,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-01-21 23:15:54,-0.8,Purchase Intent
CUST2025EP,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2025-02-17 11:40:05,0.37,Feedback
CUST2025EP,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-02-23 21:26:58,0.11,Feedback
CUST2025EP,Facebook,GrubHub never disappoints 😋,2024-11-14 09:54:17,-0.19,Feedback
CUST2025GU,Facebook,Exploring some new commercial spaces for my next venture!,2025-03-16 12:12:41,-0.16,General Sentiment
CUST2025NW,Twitter,Retail leasing is the next big move 🏢,2024-11-06 05:31:17,0.29,General Sentiment
CUST2025NW,Instagram,Test shots with my new Sony Alpha 📸,2024-12-25 18:18:31,0.02,General Sentiment
CUST2025NW,Instagram,Retail leasing is the next big move 🏢,2025-03-14 11:19:59,-0.48,Complaint
CUST2025NW,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-12-28 20:32:59,-0.33,Purchase Intent
CUST2025FJ,Instagram,Just binged the new season on Amazon Prime!,2024-10-03 15:20:31,-0.73,Complaint
CUST2025FJ,Twitter,Finally got the new iPhone! 📱,2024-11-16 14:25:32,0.4,Purchase Intent
CUST2025GN,Facebook,Equinox workouts hit different 💪,2025-03-03 18:42:21,0.73,Feedback
CUST2025GN,Instagram,MacBook setup day! Love it 😍,2024-09-25 22:36:25,-0.59,Purchase Intent
CUST2025GN,Twitter,Netflix & chill kind of evening 🎬,2024-11-06 15:28:45,-0.86,Complaint
CUST2025JQ,Twitter,Loving my new Gucci outfit! #fashion #luxury,2024-10-15 04:41:47,-1.0,Feedback
CUST2025JQ,Instagram,Shopping spree at Louis Vuitton today 💼✨,2025-03-16 00:50:08,0.01,Purchase Intent
CUST2025JQ,Twitter,Equinox workouts hit different 💪,2025-01-10 06:10:55,0.41,General Sentiment
CUST2025JQ,Facebook,Trader Joe's has the best snacks!,2024-12-10 04:30:02,-0.89,Feedback
CUST2025JQ,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-11-22 08:59:49,-0.74,Complaint
CUST2025FO,Facebook,MacBook setup day! Love it 😍,2024-10-15 14:59:29,-0.78,Purchase Intent
CUST2025FO,Twitter,Canon EOS is perfect for portraits!,2025-01-01 17:18:35,0.6,General Sentiment
CUST2025FO,Instagram,Retail leasing is the next big move 🏢,2024-12-19 14:52:23,-0.36,Complaint
CUST2025FO,Twitter,Trader Joe's has the best snacks!,2025-03-07 11:41:47,-0.15,Feedback
CUST2025FO,Instagram,Shopping spree at Louis Vuitton today 💼✨,2025-03-12 13:47:32,0.39,Purchase Intent
CUST2025XU,Instagram,Back on the grind at Planet Fitness 🏋️,2024-12-31 07:33:26,-0.26,Complaint
CUST2025XU,Instagram,Test shots with my new Sony Alpha 📸,2025-01-15 22:41:13,-0.4,Complaint
CUST2025XU,Facebook,Loving my new Gucci outfit! #fashion #luxury,2024-12-14 04:09:48,-0.74,Feedback
CUST2025XU,Instagram,Can't wait for my business trip to London! 🛫,2025-01-22 08:43:43,-0.46,Purchase Intent
CUST2025RE,Twitter,Trader Joe's has the best snacks!,2024-12-31 06:21:37,0.89,Feedback
CUST2025RE,Facebook,Finally got the new iPhone! 📱,2025-02-14 15:13:02,0.74,Purchase Intent
CUST2025RE,Instagram,Can't wait for my business trip to London! 🛫,2024-11-14 22:04:34,-0.57,Purchase Intent
CUST2025OG,Twitter,Can't wait for my business trip to London! 🛫,2024-09-28 19:54:03,0.94,Purchase Intent
CUST2025YE,Instagram,Can't wait for my business trip to London! 🛫,2025-03-25 12:24:24,-0.29,Purchase Intent
CUST2025YE,Facebook,Back on the grind at Planet Fitness 🏋️,2025-02-09 01:14:49,-0.6,Complaint
CUST2025YE,Facebook,Canon EOS is perfect for portraits!,2024-12-10 01:22:54,-0.18,General Sentiment
CUST2025YE,Facebook,Weekly grocery haul from Walmart 🛒,2025-02-28 15:11:57,0.25,General Sentiment
CUST2025YI,Twitter,Back on the grind at Planet Fitness 🏋️,2024-12-03 18:56:55,0.06,General Sentiment
CUST2025YI,Facebook,Weekly grocery haul from Walmart 🛒,2025-01-31 20:00:21,-0.93,Complaint
CUST2025YI,Facebook,MacBook setup day! Love it 😍,2024-09-29 03:18:25,0.82,Purchase Intent
CUST2025QS,Twitter,Trader Joe's has the best snacks!,2024-12-12 14:44:43,-0.75,Feedback
CUST2025QS,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-12-19 07:10:17,0.92,Feedback
CUST2025QS,Instagram,Weekly grocery haul from Walmart 🛒,2024-10-17 10:25:34,0.6,General Sentiment
CUST2025QS,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-02-22 23:45:11,-0.57,Purchase Intent
CUST2025BL,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-11-17 19:35:25,0.14,Feedback
CUST2025BL,Instagram,MacBook setup day! Love it 😍,2025-02-01 18:14:21,-0.53,Purchase Intent
CUST2025SY,Instagram,MacBook setup day! Love it 😍,2025-03-01 10:13:01,0.94,Purchase Intent
CUST2025SY,Twitter,Test shots with my new Sony Alpha 📸,2024-12-13 06:13:46,0.97,Feedback
CUST2025SY,Instagram,Netflix & chill kind of evening 🎬,2024-11-13 04:14:19,0.78,Feedback
CUST2025TO,Twitter,Trader Joe's has the best snacks!,2024-12-14 11:41:06,0.43,Feedback
CUST2025DU,Instagram,Just landed in the Maldives 🌴 #vacationvibes,2025-01-22 21:54:12,-0.11,General Sentiment
CUST2025DU,Facebook,Retail leasing is the next big move 🏢,2025-01-26 19:26:48,-0.13,General Sentiment
CUST2025DU,Facebook,Just binged the new season on Amazon Prime!,2025-03-16 09:08:35,-0.15,General Sentiment
CUST2025DU,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-11-16 15:29:53,-0.02,Feedback
CUST2025XP,Instagram,Can't wait for my business trip to London! 🛫,2024-10-17 16:36:43,-0.18,Purchase Intent
CUST2025XP,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-02-08 02:40:55,0.17,Purchase Intent
CUST2025DO,Instagram,Retail leasing is the next big move 🏢,2025-03-07 18:47:53,0.92,Feedback
CUST2025DO,Twitter,Just binged the new season on Amazon Prime!,2024-11-03 02:55:10,-0.98,Complaint
CUST2025DO,Twitter,Netflix & chill kind of evening 🎬,2024-12-21 14:53:14,0.82,Feedback
CUST2025OM,Instagram,Canon EOS is perfect for portraits!,2025-02-10 10:21:38,-0.13,General Sentiment
CUST2025OM,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-12-28 09:58:00,0.26,Feedback
CUST2025OM,Facebook,MacBook setup day! Love it 😍,2025-01-26 19:25:21,-0.56,Purchase Intent
CUST2025QF,Facebook,Trader Joe's has the best snacks!,2024-10-03 20:59:56,0.06,Feedback
CUST2025MP,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-11-29 08:10:50,-0.93,Feedback
CUST2025MP,Twitter,Exploring some new commercial spaces for my next venture!,2025-02-06 10:06:30,-0.52,Complaint
CUST2025MP,Facebook,Canon EOS is perfect for portraits!,2025-01-04 05:02:45,-0.92,Complaint
CUST2025MP,Facebook,Equinox workouts hit different 💪,2025-01-04 13:14:15,0.97,Feedback
CUST2025MP,Instagram,MacBook setup day! Love it 😍,2025-03-19 21:42:50,-0.93,Purchase Intent
CUST2025UA,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-01-05 23:45:48,-0.72,Feedback
CUST2025UA,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2025-01-09 17:25:43,-0.88,Feedback
CUST2025QA,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-12-30 10:54:02,-0.06,Feedback
CUST2025QA,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-10-17 22:18:33,-0.04,Feedback
CUST2025QA,Facebook,Finally got the new iPhone! 📱,2025-01-03 05:01:20,0.32,Purchase Intent
CUST2025DJ,Instagram,Canon EOS is perfect for portraits!,2024-11-26 02:49:40,0.32,General Sentiment
CUST2025DJ,Facebook,Can't wait for my business trip to London! 🛫,2024-11-14 05:51:46,-0.74,Purchase Intent
CUST2025DJ,Facebook,Back on the grind at Planet Fitness 🏋️,2024-11-23 06:33:00,0.76,Feedback
CUST2025DJ,Facebook,Back on the grind at Planet Fitness 🏋️,2024-11-02 08:48:25,-0.6,Complaint
CUST2025HB,Instagram,Weekly grocery haul from Walmart 🛒,2025-01-25 07:57:13,-0.71,Complaint
CUST2025HB,Instagram,Finally got the new iPhone! 📱,2024-10-05 17:21:46,0.83,Purchase Intent
CUST2025HB,Facebook,MacBook setup day! Love it 😍,2025-02-07 14:42:57,-0.52,Purchase Intent
CUST2025HB,Instagram,Loving my new Gucci outfit! #fashion #luxury,2024-11-09 16:14:49,-0.49,Feedback
CUST2025TK,Instagram,Exploring some new commercial spaces for my next venture!,2024-10-27 04:51:18,0.88,Feedback
CUST2025TK,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-09-25 02:03:00,-0.22,Feedback
CUST2025TK,Twitter,Canon EOS is perfect for portraits!,2024-12-26 16:16:23,0.8,Feedback
CUST2025TK,Facebook,Equinox workouts hit different 💪,2025-01-22 12:28:12,0.21,General Sentiment
CUST2025TK,Facebook,Canon EOS is perfect for portraits!,2024-11-23 04:17:46,-0.67,Complaint
CUST2025PY,Instagram,Weekly grocery haul from Walmart 🛒,2025-02-10 02:49:12,-0.39,Complaint
CUST2025PY,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-03-07 11:46:24,-0.92,Complaint
CUST2025GY,Instagram,Finally got the new iPhone! 📱,2024-12-22 09:06:07,-0.82,Purchase Intent
CUST2025GY,Instagram,Canon EOS is perfect for portraits!,2024-11-04 02:04:28,0.13,General Sentiment
CUST2025GY,Twitter,GrubHub never disappoints 😋,2025-01-04 09:52:25,0.59,Feedback
CUST2025GY,Instagram,Shopping spree at Louis Vuitton today 💼✨,2024-12-31 06:25:58,-0.65,Purchase Intent
CUST2025GY,Twitter,Trader Joe's has the best snacks!,2024-10-30 20:35:08,0.22,Feedback
CUST2025UY,Instagram,Late night cravings? Uber Eats to the rescue 🍕,2024-11-28 19:30:14,-0.47,Feedback
CUST2025UY,Instagram,Retail leasing is the next big move 🏢,2025-03-01 23:40:38,0.07,General Sentiment
CUST2025GC,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-10-17 15:11:21,-0.96,Complaint
CUST2025GC,Twitter,Can't wait for my business trip to London! 🛫,2024-09-27 22:36:53,-0.75,Purchase Intent
CUST2025GC,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-11-02 22:08:54,-0.64,Complaint
CUST2025HX,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2024-11-09 14:31:39,-0.5,Complaint
CUST2025HX,Instagram,Weekly grocery haul from Walmart 🛒,2025-01-19 23:30:40,0.45,General Sentiment
CUST2025PK,Instagram,Can't wait for my business trip to London! 🛫,2025-02-18 12:39:56,0.63,Purchase Intent
CUST2025FA,Twitter,Canon EOS is perfect for portraits!,2025-01-19 07:35:52,-0.94,Complaint
CUST2025FA,Instagram,Just binged the new season on Amazon Prime!,2024-12-04 01:03:19,-0.82,Complaint
CUST2025FA,Instagram,Can't wait for my business trip to London! 🛫,2024-12-22 22:55:17,-0.05,Purchase Intent
CUST2025GT,Instagram,Trader Joe's has the best snacks!,2024-10-29 11:04:05,0.02,Feedback
CUST2025GT,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-09-26 07:39:29,-0.89,Complaint
CUST2025GT,Twitter,Equinox workouts hit different 💪,2025-01-31 03:35:04,0.3,General Sentiment
CUST2025GT,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2024-12-01 23:43:14,-0.17,Feedback
CUST2025PN,Twitter,GrubHub never disappoints 😋,2025-01-12 13:48:52,0.83,Feedback
CUST2025PN,Facebook,Canon EOS is perfect for portraits!,2024-11-23 07:12:29,-0.86,Complaint
CUST2025QH,Facebook,Test shots with my new Sony Alpha 📸,2024-10-22 10:13:28,-0.22,Complaint
CUST2025QH,Instagram,Trader Joe's has the best snacks!,2025-02-15 05:22:54,-0.14,Feedback
CUST2025XV,Facebook,MacBook setup day! Love it 😍,2024-12-04 00:31:49,0.41,Purchase Intent
CUST2025AZ,Instagram,Netflix & chill kind of evening 🎬,2024-11-30 03:30:21,-0.77,Complaint
CUST2025AZ,Instagram,MacBook setup day! Love it 😍,2025-01-07 02:36:11,0.14,Purchase Intent
CUST2025AZ,Twitter,Weekly grocery haul from Walmart 🛒,2025-03-17 05:45:35,-0.34,Complaint
CUST2025LH,Instagram,Weekly grocery haul from Walmart 🛒,2025-01-08 00:56:44,0.61,Feedback
CUST2025LH,Twitter,Test shots with my new Sony Alpha 📸,2025-02-22 17:04:37,-0.51,Complaint
CUST2025LH,Instagram,Canon EOS is perfect for portraits!,2024-10-17 09:37:06,-0.28,Complaint
CUST2025LH,Facebook,Loving my new Gucci outfit! #fashion #luxury,2025-02-07 18:36:10,0.88,Feedback
CUST2025LH,Twitter,Back on the grind at Planet Fitness 🏋️,2025-03-02 00:35:12,-0.58,Complaint
CUST2025XQ,Facebook,Just binged the new season on Amazon Prime!,2024-12-17 06:53:27,-0.6,Complaint
CUST2025XQ,Facebook,Can't wait for my business trip to London! 🛫,2024-11-23 04:15:46,0.1,Purchase Intent
CUST2025XQ,Twitter,Equinox workouts hit different 💪,2025-03-03 22:09:51,0.44,General Sentiment
CUST2025XQ,Facebook,Canon EOS is perfect for portraits!,2025-01-26 06:38:55,0.36,General Sentiment
CUST2025XQ,Facebook,Trader Joe's has the best snacks!,2024-11-28 09:13:22,-0.6,Feedback
CUST2025ZS,Facebook,Just landed in the Maldives 🌴 #vacationvibes,2025-01-27 10:54:03,-0.09,General Sentiment
CUST2025ZS,Facebook,Late night cravings? Uber Eats to the rescue 🍕,2025-03-11 01:20:48,0.88,Feedback
CUST2025ZS,Instagram,Trader Joe's has the best snacks!,2025-03-24 09:58:07,0.03,Feedback
CUST2025ZS,Twitter,MacBook setup day! Love it 😍,2024-12-21 18:40:15,0.26,Purchase Intent
CUST2025ZS,Twitter,Just landed in the Maldives 🌴 #vacationvibes,2024-10-17 10:12:26,-0.44,Complaint
CUST2025RT,Instagram,GrubHub never disappoints 😋,2025-01-30 00:29:20,-0.19,Feedback
CUST2025RT,Twitter,Test shots with my new Sony Alpha 📸,2024-10-04 01:39:02,-0.83,Complaint
CUST2025RT,Instagram,MacBook setup day! Love it 😍,2025-03-13 04:37:36,-0.7,Purchase Intent
CUST2025XD,Facebook,Weekly grocery haul from Walmart 🛒,2025-01-18 05:06:13,-0.61,Complaint
CUST2025XD,Twitter,Finally got the new iPhone! 📱,2025-01-23 06:12:09,0.01,Purchase Intent
CUST2025VM,Facebook,Netflix & chill kind of evening 🎬,2025-02-09 09:15:45,-0.4,Complaint
CUST2025VM,Facebook,Netflix & chill kind of evening 🎬,2025-02-15 10:07:33,-0.44,Complaint
CUST2025VM,Facebook,Shopping spree at Louis Vuitton today 💼✨,2025-02-10 11:25:20,0.5,Purchase Intent
CUST2025WD,Facebook,GrubHub never disappoints 😋,2025-01-19 09:00:53,0.69,Feedback
CUST2025WD,Facebook,Shopping spree at Louis Vuitton today 💼✨,2024-12-01 09:54:46,-0.54,Purchase Intent
CUST2025WD,Facebook,Netflix & chill kind of evening 🎬,2024-10-19 14:09:00,0.76,Feedback
CUST2025JW,Facebook,Can't wait for my business trip to London! 🛫,2025-03-12 16:22:42,-0.62,Purchase Intent
CUST2025YR,Twitter,Netflix & chill kind of evening 🎬,2025-01-14 11:47:14,-0.06,General Sentiment
CUST2025CN,Facebook,Exploring some new commercial spaces for my next venture!,2024-12-24 03:35:21,-0.84,Complaint
CUST2025CN,Instagram,Exploring some new commercial spaces for my next venture!,2024-11-06 03:46:01,0.19,General Sentiment
CUST2025CN,Facebook,Just binged the new season on Amazon Prime!,2024-12-18 22:32:26,0.81,Feedback
